Time,cali_obs_5,cali_obs_35,cali_obs_37,cali_obs_65
29/09/1973 00:00,63.7086,42.1928,34.6585,25.7304
30/09/1973 00:00,63.7069,42.1902,34.6725,25.7287
01/10/1973 00:00,63.7046,42.187,34.6913,25.7268
02/10/1973 00:00,63.7031,42.1849,34.7107,25.7243
03/10/1973 00:00,63.6444,42.1756,34.7254,25.7212
04/10/1973 00:00,63.6599,42.1731,34.7325,25.7176
05/10/1973 00:00,63.6611,42.1718,34.7376,25.7137
06/10/1973 00:00,63.6616,42.1627,34.7413,25.7097
07/10/1973 00:00,63.6619,42.1606,34.7442,25.7055
08/10/1973 00:00,63.6621,42.1505,34.7441,25.7014
09/10/1973 00:00,63.6581,42.1487,34.7441,25.6971
10/10/1973 00:00,63.6578,42.1367,34.7429,25.695
11/10/1973 00:00,63.6571,42.1347,34.7469,25.6944
12/10/1973 00:00,63.6566,42.1324,34.7535,25.693
13/10/1973 00:00,63.6485,42.1301,34.7606,25.6909
14/10/1973 00:00,63.6483,42.1271,34.7686,25.6883
15/10/1973 00:00,63.6485,42.1192,34.7731,25.6851
16/10/1973 00:00,63.6479,42.117,34.7765,25.6817
17/10/1973 00:00,63.6472,42.1146,34.7792,25.6781
18/10/1973 00:00,63.6465,42.1121,34.7784,25.6742
19/10/1973 00:00,63.6385,42.1047,34.7775,25.6774
20/10/1973 00:00,63.6387,42.1023,34.7797,25.6743
21/10/1973 00:00,63.638,42.0999,34.7829,25.6712
22/10/1973 00:00,63.6372,42.0973,34.7831,25.6679
23/10/1973 00:00,63.6288,42.0948,34.7864,25.6646
24/10/1973 00:00,63.629,42.0922,34.7894,25.6613
25/10/1973 00:00,63.6283,42.084,34.7921,25.6639
26/10/1973 00:00,63.6275,42.0816,34.791,25.6604
27/10/1973 00:00,63.6184,42.0791,34.7935,25.6569
28/10/1973 00:00,63.6186,42.0765,34.7964,25.6536
29/10/1973 00:00,63.6179,42.0739,34.7958,25.6506
30/10/1973 00:00,63.6172,42.0656,34.7983,25.6529
31/10/1973 00:00,63.6097,42.063,34.8003,25.6496
01/11/1973 00:00,63.6091,42.0604,34.7984,25.6467
02/11/1973 00:00,63.6084,42.0577,34.7953,25.6441
03/11/1973 00:00,63.5998,42.0492,34.7961,25.6467
04/11/1973 00:00,63.5997,42.0465,34.7965,25.6443
05/11/1973 00:00,63.599,42.0439,34.7891,25.6422
06/11/1973 00:00,63.5981,42.0412,34.7855,25.6403
07/11/1973 00:00,63.5892,42.0322,34.7832,25.6392
08/11/1973 00:00,63.5885,42.0296,34.7855,25.6387
09/11/1973 00:00,63.587,42.0266,34.7899,25.6454
10/11/1973 00:00,63.5865,42.0185,34.8045,25.6453
11/11/1973 00:00,63.5782,42.0158,34.8201,25.6448
12/11/1973 00:00,63.5774,42.0132,34.8263,25.6443
13/11/1973 00:00,63.5766,42.0105,34.8312,25.6438
14/11/1973 00:00,63.5659,41.9994,34.8365,25.6448
15/11/1973 00:00,63.5653,41.997,34.8481,25.6459
16/11/1973 00:00,63.564,41.994,34.8678,25.6565
17/11/1973 00:00,63.5635,41.9915,34.8884,25.6587
18/11/1973 00:00,63.5625,41.9889,34.9066,25.6603
19/11/1973 00:00,63.5615,41.9447,34.9259,25.6685
20/11/1973 00:00,63.5602,41.9518,34.9443,25.6696
21/11/1973 00:00,63.559,41.9505,34.9642,25.6778
22/11/1973 00:00,63.5529,41.949,34.9798,25.6786
23/11/1973 00:00,63.5518,41.9476,34.9882,25.6895
24/11/1973 00:00,63.5507,41.9461,34.9943,25.6978
25/11/1973 00:00,63.5432,41.937,35.0002,25.7096
26/11/1973 00:00,63.5422,41.9356,35.0077,25.7223
27/11/1973 00:00,63.5407,41.9333,35.0249,25.7433
28/11/1973 00:00,63.5399,41.9323,35.048,25.7575
29/11/1973 00:00,63.5387,41.9308,35.0672,25.8145
30/11/1973 00:00,63.5374,41.9293,35.0826,25.8404
01/12/1973 00:00,63.5361,41.9278,35.0945,25.8617
02/12/1973 00:00,63.5286,41.9265,35.1014,25.8837
03/12/1973 00:00,63.5275,41.9192,35.1065,25.9076
04/12/1973 00:00,63.5263,41.9176,35.1107,25.9357
05/12/1973 00:00,63.525,41.9162,35.1158,25.9604
06/12/1973 00:00,63.518,41.9149,35.1224,25.9778
07/12/1973 00:00,63.5168,41.9071,35.1298,25.9973
08/12/1973 00:00,63.5157,41.9056,35.1417,26.0157
09/12/1973 00:00,63.5143,41.9042,35.1506,26.0248
10/12/1973 00:00,63.5065,41.9029,35.1686,26.0334
11/12/1973 00:00,63.5055,41.8947,35.1743,26.047
12/12/1973 00:00,63.5044,41.8934,35.1786,26.0559
13/12/1973 00:00,63.5034,41.8923,35.1802,26.0651
14/12/1973 00:00,63.5002,41.8915,35.1869,26.1079
15/12/1973 00:00,63.4927,41.8909,35.1954,26.1191
16/12/1973 00:00,63.4924,41.8831,35.2165,26.1297
17/12/1973 00:00,63.4922,41.883,35.2294,26.1469
18/12/1973 00:00,63.4925,41.8834,35.2429,26.1594
19/12/1973 00:00,63.4935,41.8842,35.2571,26.1782
20/12/1973 00:00,63.4932,41.8856,35.2738,26.1915
21/12/1973 00:00,63.4963,41.8876,35.2898,26.2121
22/12/1973 00:00,63.5008,41.8902,35.2986,26.2304
23/12/1973 00:00,63.5132,41.8945,35.304,26.2495
24/12/1973 00:00,63.5252,41.8991,35.3079,26.2621
25/12/1973 00:00,63.5334,41.9041,35.3065,26.2733
26/12/1973 00:00,63.5522,41.9202,35.3135,26.2853
27/12/1973 00:00,63.5666,41.9255,35.3263,26.2961
28/12/1973 00:00,63.5851,41.942,35.3462,26.3053
29/12/1973 00:00,63.5989,41.9484,35.3603,26.3136
30/12/1973 00:00,63.6292,41.9627,35.3705,26.3276
31/12/1973 00:00,63.6554,41.9785,35.3804,26.3377
01/01/1974 00:00,63.6765,41.9897,35.382,26.3468
02/01/1974 00:00,63.6927,42.0011,35.386,26.3557
03/01/1974 00:00,63.7039,42.0069,35.389,26.3719
04/01/1974 00:00,63.7121,42.0615,35.3875,26.3795
05/01/1974 00:00,63.7641,42.0772,35.3854,26.3865
06/01/1974 00:00,63.7815,42.0926,35.3826,26.3927
07/01/1974 00:00,63.7975,42.108,35.379,26.3984
08/01/1974 00:00,63.8119,42.1232,35.3759,26.4039
09/01/1974 00:00,63.8244,42.1377,35.3732,26.3915
10/01/1974 00:00,63.8367,42.1507,35.3744,26.3959
11/01/1974 00:00,63.8554,42.1642,35.3766,26.3998
12/01/1974 00:00,63.8721,42.1738,35.3791,26.4033
13/01/1974 00:00,63.8864,42.19,35.3821,26.4031
14/01/1974 00:00,63.8972,42.2082,35.3868,26.4072
15/01/1974 00:00,63.9063,42.2225,35.3932,26.4119
16/01/1974 00:00,63.9111,42.2356,35.4059,26.4117
17/01/1974 00:00,63.9105,42.2416,35.4221,26.4184
18/01/1974 00:00,63.9155,42.255,35.4447,26.4247
19/01/1974 00:00,63.9184,42.2664,35.469,26.432
20/01/1974 00:00,63.9159,42.2708,35.4878,26.4402
21/01/1974 00:00,63.9539,42.2815,35.5007,26.4504
22/01/1974 00:00,63.9533,42.2846,35.5034,26.4704
23/01/1974 00:00,63.9581,42.2932,35.5071,26.4995
24/01/1974 00:00,63.9627,42.3022,35.5046,26.5186
25/01/1974 00:00,63.9622,42.3055,35.5023,26.5397
26/01/1974 00:00,63.9675,42.3135,35.5036,26.5508
27/01/1974 00:00,63.9665,42.3578,35.5025,26.567
28/01/1974 00:00,63.9708,42.3787,35.5036,26.5754
29/01/1974 00:00,63.9701,42.4009,35.4997,26.5833
30/01/1974 00:00,63.975,42.4241,35.4984,26.5907
31/01/1974 00:00,63.9756,42.4457,35.4951,26.5982
01/02/1974 00:00,63.9813,42.4672,35.5011,26.6048
02/02/1974 00:00,63.9875,42.487,35.5101,26.6109
03/02/1974 00:00,63.9964,42.519,35.5077,26.6166
04/02/1974 00:00,64.0113,42.5449,35.5082,26.6143
05/02/1974 00:00,64.0307,42.5658,35.503,26.619
06/02/1974 00:00,64.0494,42.5823,35.5006,26.6235
07/02/1974 00:00,64.0657,42.5946,35.4939,26.6193
08/02/1974 00:00,64.077,42.6037,35.4873,26.623
09/02/1974 00:00,64.0823,42.612,35.4835,26.6082
10/02/1974 00:00,64.0862,42.6146,35.4827,26.6128
11/02/1974 00:00,64.1207,42.6621,35.4935,26.6163
12/02/1974 00:00,64.1278,42.6759,35.5192,26.6207
13/02/1974 00:00,64.1341,42.6878,35.5527,26.6216
14/02/1974 00:00,64.1401,42.6984,35.5825,26.6261
15/02/1974 00:00,64.1455,42.7084,35.5929,26.6299
16/02/1974 00:00,64.1499,42.719,35.5876,26.6336
17/02/1974 00:00,64.1534,42.7242,35.5802,26.6377
18/02/1974 00:00,64.157,42.7332,35.5696,26.6429
19/02/1974 00:00,64.1561,42.741,35.5596,26.6488
20/02/1974 00:00,64.1584,42.7454,35.5507,26.6552
21/02/1974 00:00,64.1609,42.7552,35.543,26.6617
22/02/1974 00:00,64.1592,42.7593,35.541,26.668
23/02/1974 00:00,64.1574,42.7633,35.5388,26.6737
24/02/1974 00:00,64.1553,42.7772,35.5375,26.6785
25/02/1974 00:00,64.162,42.7883,35.5323,26.6826
26/02/1974 00:00,64.1681,42.7927,35.5302,26.6862
27/02/1974 00:00,64.1749,42.8043,35.5229,26.6892
28/02/1974 00:00,64.1739,42.8144,35.5185,26.6915
01/03/1974 00:00,64.1819,42.8177,35.5099,26.6933
02/03/1974 00:00,64.1873,42.8274,35.5018,26.6947
03/03/1974 00:00,64.1924,42.8299,35.4941,26.6904
04/03/1974 00:00,64.1968,42.8401,35.4909,26.6912
05/03/1974 00:00,64.2031,42.842,35.4875,26.6861
06/03/1974 00:00,64.2006,42.8517,35.4803,26.6862
07/03/1974 00:00,64.2034,42.8525,35.4769,26.6793
08/03/1974 00:00,64.2003,42.8536,35.4688,26.6788
09/03/1974 00:00,64.2012,42.8614,35.4645,26.6712
10/03/1974 00:00,64.1974,42.8614,35.4553,26.67
11/03/1974 00:00,64.2286,42.8619,35.4514,26.6318
12/03/1974 00:00,64.2252,42.8623,35.4419,26.6373
13/03/1974 00:00,64.2221,42.8683,35.4324,26.6379
14/03/1974 00:00,64.2248,42.8676,35.4272,26.6382
15/03/1974 00:00,64.2212,42.8674,35.4181,26.6309
16/03/1974 00:00,64.2175,42.8672,35.4137,26.6307
17/03/1974 00:00,64.2135,42.867,35.4096,26.6298
18/03/1974 00:00,64.2095,42.8667,35.4069,26.6208
19/03/1974 00:00,64.2055,42.8663,35.4027,26.6201
20/03/1974 00:00,64.2081,42.8661,35.4074,26.6121
21/03/1974 00:00,64.2034,42.8653,35.4252,26.6111
22/03/1974 00:00,64.1991,42.8647,35.4324,26.6008
23/03/1974 00:00,64.195,42.8641,35.4333,26.5997
24/03/1974 00:00,64.1909,42.8634,35.4308,26.5977
25/03/1974 00:00,64.1867,42.8917,35.4227,26.5944
26/03/1974 00:00,64.1838,42.8679,35.4082,26.5923
27/03/1974 00:00,64.1807,42.8655,35.3985,26.5817
28/03/1974 00:00,64.1778,42.8644,35.3889,26.5789
29/03/1974 00:00,64.1752,42.8635,35.3793,26.5756
30/03/1974 00:00,64.1729,42.8627,35.3694,26.5641
31/03/1974 00:00,64.1708,42.8619,35.3556,26.5607
01/04/1974 00:00,64.169,42.861,35.3463,26.5572
02/04/1974 00:00,64.167,42.8601,35.3371,26.5432
03/04/1974 00:00,64.1651,42.8593,35.3286,26.5404
04/04/1974 00:00,64.157,42.8584,35.3201,26.5371
05/04/1974 00:00,64.1554,42.8575,35.3112,26.5274
06/04/1974 00:00,64.1536,42.8566,35.3019,26.524
07/04/1974 00:00,64.1519,42.8557,35.2887,26.5205
08/04/1974 00:00,64.1517,42.8547,35.28,26.5118
09/04/1974 00:00,64.1074,42.8538,35.2669,26.5078
10/04/1974 00:00,64.1147,42.8528,35.2579,26.5036
11/04/1974 00:00,64.1173,42.8449,35.2505,26.4993
12/04/1974 00:00,64.1191,42.8448,35.2431,26.4893
13/04/1974 00:00,64.1207,42.8438,35.2291,26.4851
14/04/1974 00:00,64.1159,42.8426,35.2216,26.4808
15/04/1974 00:00,64.1185,42.8414,35.208,26.4761
16/04/1974 00:00,64.12,42.8403,35.2007,26.4654
17/04/1974 00:00,64.1213,42.8391,35.1888,26.4609
18/04/1974 00:00,64.1224,42.8379,35.182,26.4563
19/04/1974 00:00,64.1236,42.8367,35.1752,26.4453
20/04/1974 00:00,64.1249,42.8292,35.1681,26.4403
21/04/1974 00:00,64.12,42.8276,35.1555,26.4353
22/04/1974 00:00,64.121,42.8263,35.1476,26.4231
23/04/1974 00:00,64.1221,42.8248,35.1353,26.4182
24/04/1974 00:00,64.1231,42.8233,35.1279,26.413
25/04/1974 00:00,64.1171,42.8217,35.1164,26.4077
26/04/1974 00:00,64.119,42.813,35.1097,26.3966
27/04/1974 00:00,64.1199,42.8112,35.0988,26.3907
28/04/1974 00:00,64.1208,42.8096,35.0883,26.3851
29/04/1974 00:00,64.1141,42.8079,35.0806,26.3445
30/04/1974 00:00,64.1157,42.806,35.0676,26.3442
01/05/1974 00:00,64.1165,42.797,35.0567,26.3409
02/05/1974 00:00,64.111,42.7956,35.0512,26.3373
03/05/1974 00:00,64.0992,42.7832,35.0482,26.3333
04/05/1974 00:00,64.1023,42.7824,35.0528,26.3209
05/05/1974 00:00,64.1033,42.7811,35.0661,26.3222
06/05/1974 00:00,64.1039,42.7795,35.0704,26.3186
07/05/1974 00:00,64.1043,42.7777,35.0668,26.3145
08/05/1974 00:00,64.1047,42.7664,35.0581,26.3103
09/05/1974 00:00,64.1051,42.7648,35.0497,26.3059
10/05/1974 00:00,64.0938,42.763,35.0412,26.3012
11/05/1974 00:00,64.0951,42.7603,35.0282,26.2958
12/05/1974 00:00,64.0964,42.7587,35.0176,26.2912
13/05/1974 00:00,64.0968,42.7469,35.0068,26.2786
14/05/1974 00:00,64.0972,42.7453,34.9967,26.2743
15/05/1974 00:00,64.0973,42.7431,34.9831,26.2692
16/05/1974 00:00,64.0889,42.7407,34.9735,26.2638
17/05/1974 00:00,64.0892,42.7383,34.9638,26.2582
18/05/1974 00:00,64.0893,42.7294,34.9517,26.2526
19/05/1974 00:00,64.0839,42.727,34.9399,26.2398
20/05/1974 00:00,64.0797,42.719,34.9333,26.2343
21/05/1974 00:00,64.0799,42.7164,34.9223,26.2287
22/05/1974 00:00,64.0803,42.7137,34.9125,26.2231
23/05/1974 00:00,64.0805,42.711,34.9026,26.2174
24/05/1974 00:00,64.0808,42.7036,34.8881,26.2042
25/05/1974 00:00,64.0762,42.7009,34.8813,26.1984
26/05/1974 00:00,64.0764,42.6981,34.8632,26.193
27/05/1974 00:00,64.0766,42.6953,34.8567,26.1875
28/05/1974 00:00,64.0767,42.6925,34.8533,26.1745
29/05/1974 00:00,64.0711,42.6896,34.8457,26.1699
30/05/1974 00:00,64.0667,42.6815,34.844,26.1582
31/05/1974 00:00,64.067,42.6731,34.8453,26.155
01/06/1974 00:00,64.0669,42.6715,34.8517,26.1505
02/06/1974 00:00,64.055,42.6687,34.8514,26.1458
03/06/1974 00:00,64.0553,42.6656,34.8496,26.1409
04/06/1974 00:00,64.0556,42.6556,34.8442,26.1248
05/06/1974 00:00,64.0555,42.6527,34.8454,26.1218
06/06/1974 00:00,64.0556,42.6497,34.8446,26.1173
07/06/1974 00:00,64.0553,42.6465,34.8434,26.1124
08/06/1974 00:00,64.055,42.6435,34.8427,26.1076
09/06/1974 00:00,64.0476,42.6334,34.8381,26.1027
10/06/1974 00:00,64.0471,42.6303,34.8365,26.0973
11/06/1974 00:00,64.0472,42.6274,34.8308,26.0923
12/06/1974 00:00,64.041,42.6247,34.83,26.0871
13/06/1974 00:00,64.0409,42.6142,34.8244,26.0814
14/06/1974 00:00,64.0405,42.6111,34.8188,26.0653
15/06/1974 00:00,64.0399,42.6079,34.8124,26.0603
16/06/1974 00:00,63.9962,42.6043,34.8035,26.0543
17/06/1974 00:00,64.0002,42.5932,34.7972,26.0489
18/06/1974 00:00,64.0024,42.5902,34.7887,26.0433
19/06/1974 00:00,64.0036,42.587,34.7795,26.0378
20/06/1974 00:00,64.0047,42.5838,34.771,26.0323
21/06/1974 00:00,64.0056,42.5804,34.7615,26.0267
22/06/1974 00:00,64.0061,42.5408,34.7531,26.0208
23/06/1974 00:00,64.0067,42.5388,34.7442,26.0077
24/06/1974 00:00,64.0071,42.5365,34.7359,26.0018
25/06/1974 00:00,63.9888,42.5344,34.723,25.9889
26/06/1974 00:00,64.0007,42.532,34.7152,25.9841
27/06/1974 00:00,63.9998,42.5288,34.7009,25.9777
28/06/1974 00:00,64.0005,42.5271,34.6875,25.9717
29/06/1974 00:00,64.0003,42.5249,34.6817,25.9657
30/06/1974 00:00,64,42.5225,34.6656,25.9595
01/07/1974 00:00,63.9928,42.5204,34.6559,25.9534
02/07/1974 00:00,63.9924,42.511,34.652,25.9474
03/07/1974 00:00,63.9919,42.5095,34.6429,25.9415
04/07/1974 00:00,63.9827,42.5031,34.6403,25.9345
05/07/1974 00:00,63.9773,42.5016,34.6334,25.9292
06/07/1974 00:00,63.9786,42.4992,34.6363,25.9248
07/07/1974 00:00,63.9699,42.5025,34.6451,25.9127
08/07/1974 00:00,63.97,42.4864,34.6519,25.9097
09/07/1974 00:00,63.9694,42.4838,34.656,25.9054
10/07/1974 00:00,63.9687,42.4812,34.6626,25.901
11/07/1974 00:00,63.9579,42.4787,34.6638,25.8962
12/07/1974 00:00,63.9591,42.4801,34.6607,25.8914
13/07/1974 00:00,63.9582,42.4641,34.6613,25.8864
14/07/1974 00:00,63.9467,42.4617,34.6576,25.8814
15/07/1974 00:00,63.9476,42.4593,34.6594,25.8777
16/07/1974 00:00,63.9341,42.4471,34.6762,25.876
17/07/1974 00:00,63.9371,42.4449,34.7129,25.8749
18/07/1974 00:00,63.9365,42.4423,34.7474,25.8735
19/07/1974 00:00,63.9358,42.4397,34.7745,25.8714
20/07/1974 00:00,63.9348,42.4371,34.7869,25.8685
21/07/1974 00:00,63.9338,42.422,34.7914,25.8651
22/07/1974 00:00,63.932,42.4198,34.7924,25.8612
23/07/1974 00:00,63.9312,42.4181,34.7896,25.8568
24/07/1974 00:00,63.9227,42.4158,34.7876,25.8527
25/07/1974 00:00,63.9214,42.4134,34.7857,25.8483
26/07/1974 00:00,63.9201,42.4109,34.7871,25.8449
27/07/1974 00:00,63.9186,42.4002,34.7843,25.8409
28/07/1974 00:00,63.9116,42.3977,34.7804,25.8365
29/07/1974 00:00,63.9039,42.383,34.7711,25.8323
30/07/1974 00:00,63.903,42.3814,34.7714,25.8283
31/07/1974 00:00,63.9018,42.3789,34.7739,25.8246
01/08/1974 00:00,63.9004,42.3764,34.7762,25.8207
02/08/1974 00:00,63.8983,42.3732,34.7662,25.8166
03/08/1974 00:00,63.8917,42.3708,34.7649,25.8119
04/08/1974 00:00,63.8903,42.3681,34.7657,25.8073
05/08/1974 00:00,63.8888,42.3653,34.7599,25.8023
06/08/1974 00:00,63.8814,42.3626,34.7545,25.7972
07/08/1974 00:00,63.8798,42.3546,34.7474,25.7918
08/08/1974 00:00,63.8781,42.3518,34.7395,25.7863
09/08/1974 00:00,63.8705,42.349,34.7319,25.781
10/08/1974 00:00,63.8647,42.3415,34.722,25.776
11/08/1974 00:00,63.8631,42.3388,34.7213,25.7712
12/08/1974 00:00,63.8595,42.3341,34.7175,25.7667
13/08/1974 00:00,63.8259,42.3241,34.7203,25.7622
14/08/1974 00:00,63.8266,42.3216,34.7276,25.7578
15/08/1974 00:00,63.8273,42.3188,34.7449,25.7534
16/08/1974 00:00,63.8258,42.316,34.7543,25.7417
17/08/1974 00:00,63.826,42.3131,34.7569,25.7377
18/08/1974 00:00,63.8262,42.3102,34.7536,25.7331
19/08/1974 00:00,63.8221,42.3007,34.7496,25.7282
20/08/1974 00:00,63.8209,42.2974,34.7425,25.7228
21/08/1974 00:00,63.8215,42.2947,34.7364,25.7176
22/08/1974 00:00,63.8212,42.2919,34.7283,25.7123
23/08/1974 00:00,63.8142,42.2889,34.7225,25.7071
24/08/1974 00:00,63.8146,42.2796,34.7165,25.7017
25/08/1974 00:00,63.8142,42.2766,34.7105,25.6965
26/08/1974 00:00,63.8137,42.2736,34.7045,25.6913
27/08/1974 00:00,63.8069,42.2121,34.6984,25.6862
28/08/1974 00:00,63.7867,42.2281,34.6958,25.6814
29/08/1974 00:00,63.7987,42.2189,34.6897,25.6764
30/08/1974 00:00,63.798,42.217,34.6828,25.6714
31/08/1974 00:00,63.7969,42.2148,34.6738,25.6662
01/09/1974 00:00,63.7878,42.2129,34.6635,25.661
02/09/1974 00:00,63.7875,42.2109,34.6541,25.6557
03/09/1974 00:00,63.7868,42.2092,34.6482,25.6454
04/09/1974 00:00,63.7723,42.2073,34.6466,25.641
05/09/1974 00:00,63.772,42.2055,34.6418,25.6367
06/09/1974 00:00,63.7712,42.2033,34.6417,25.6328
07/09/1974 00:00,63.7702,42.193,34.6482,25.6293
08/09/1974 00:00,63.7689,42.191,34.69,25.626
09/09/1974 00:00,63.7678,42.189,34.7237,25.6234
10/09/1974 00:00,63.7663,42.1868,34.7532,25.6212
11/09/1974 00:00,63.7546,42.1848,34.7789,25.6192
12/09/1974 00:00,63.7539,42.1828,34.8001,25.6168
13/09/1974 00:00,63.7523,42.18,34.8126,25.614
14/09/1974 00:00,63.7517,42.1788,34.8181,25.6108
15/09/1974 00:00,63.7505,42.1769,34.8226,25.6076
16/09/1974 00:00,63.7427,42.1687,34.8273,25.604
17/09/1974 00:00,63.7371,42.1666,34.8313,25.6003
18/09/1974 00:00,63.7361,42.1646,34.8297,25.5965
19/09/1974 00:00,63.735,42.1627,34.8269,25.5924
20/09/1974 00:00,63.7337,42.1535,34.8239,25.5882
21/09/1974 00:00,63.7324,42.1514,34.8227,25.5843
22/09/1974 00:00,63.726,42.1494,34.8233,25.5733
23/09/1974 00:00,63.7248,42.1375,34.8236,25.5705
24/09/1974 00:00,63.7233,42.1358,34.8304,25.5694
25/09/1974 00:00,63.7212,42.1332,34.8479,25.5686
26/09/1974 00:00,63.72,42.1329,34.8684,25.5674
27/09/1974 00:00,63.713,42.1311,34.8853,25.5655
28/09/1974 00:00,63.7115,42.1218,34.8931,25.5633
29/09/1974 00:00,63.7098,42.1202,34.9055,25.5622
30/09/1974 00:00,63.7027,42.1185,34.9194,25.5604
01/10/1974 00:00,63.7013,42.1086,34.9291,25.5578
02/10/1974 00:00,63.6998,42.1069,34.9403,25.555
03/10/1974 00:00,63.6982,42.1051,34.9447,25.5522
04/10/1974 00:00,63.6906,42.0944,34.9422,25.5563
05/10/1974 00:00,63.6893,42.0926,34.9502,25.554
06/10/1974 00:00,63.6873,42.0903,34.969,25.5519
07/10/1974 00:00,63.6801,42.0887,34.9881,25.5497
08/10/1974 00:00,63.6789,42.0806,35.0019,25.5473
09/10/1974 00:00,63.6776,42.0743,35.0141,25.5446
10/10/1974 00:00,63.6762,42.0723,35.0205,25.5471
11/10/1974 00:00,63.6685,42.0703,35.0262,25.5445
12/10/1974 00:00,63.6673,42.0683,35.0319,25.5425
13/10/1974 00:00,63.666,42.0664,35.0378,25.5453
14/10/1974 00:00,63.6078,42.0645,35.0432,25.5439
15/10/1974 00:00,63.6274,42.0626,35.0437,25.5469
16/10/1974 00:00,63.6241,42.0555,35.0435,25.546
17/10/1974 00:00,63.6259,42.0539,35.0418,25.5451
18/10/1974 00:00,63.627,42.0524,35.0389,25.5522
19/10/1974 00:00,63.6278,42.0511,35.0357,25.5522
20/10/1974 00:00,63.6282,42.05,35.0371,25.5632
21/10/1974 00:00,63.6286,42.0494,35.036,25.5646
22/10/1974 00:00,63.6242,42.0493,35.04,25.5751
23/10/1974 00:00,63.6241,42.0496,35.0435,25.5772
24/10/1974 00:00,63.6241,42.0506,35.0484,25.5892
25/10/1974 00:00,63.6241,42.0521,35.0563,25.5916
26/10/1974 00:00,63.6238,42.0543,35.0698,25.6011
27/10/1974 00:00,63.6181,42.0569,35.078,25.6031
28/10/1974 00:00,63.6177,42.0602,35.0896,25.6126
29/10/1974 00:00,63.6174,42.0639,35.0956,25.6141
30/10/1974 00:00,63.617,42.0679,35.1014,25.6159
31/10/1974 00:00,63.6094,42.0722,35.1063,25.6248
01/11/1974 00:00,63.6099,42.0766,35.1105,25.6258
02/11/1974 00:00,63.6094,42.0865,35.1137,25.6274
03/11/1974 00:00,63.6089,42.0911,35.1165,25.629
04/11/1974 00:00,63.6083,42.0956,35.1196,25.638
05/11/1974 00:00,63.6009,42.1002,35.1181,25.6397
06/11/1974 00:00,63.6003,42.1046,35.1168,25.6412
07/11/1974 00:00,63.5997,42.109,35.1179,25.6502
08/11/1974 00:00,63.5991,42.1131,35.1145,25.6515
09/11/1974 00:00,63.5907,42.1268,35.1165,25.6536
10/11/1974 00:00,63.5909,42.1308,35.1146,25.6557
11/11/1974 00:00,63.5904,42.1428,35.1191,25.6585
12/11/1974 00:00,63.5898,42.1462,35.1314,25.6614
13/11/1974 00:00,63.5892,42.1497,35.1494,25.6704
14/11/1974 00:00,63.5804,42.153,35.1795,25.6743
15/11/1974 00:00,63.5808,42.1563,35.2144,25.6777
16/11/1974 00:00,63.5805,42.1672,35.2557,25.6813
17/11/1974 00:00,63.5801,42.1703,35.2821,25.6845
18/11/1974 00:00,63.5798,42.1732,35.3139,25.7175
19/11/1974 00:00,63.5795,42.1759,35.3562,25.7236
20/11/1974 00:00,63.5792,42.1867,35.3919,25.7361
21/11/1974 00:00,63.5707,42.1888,35.4108,25.7543
22/11/1974 00:00,63.5718,42.1915,35.4195,25.7756
23/11/1974 00:00,63.5721,42.1945,35.425,25.8007
24/11/1974 00:00,63.5724,42.2072,35.4224,25.8378
25/11/1974 00:00,63.5729,42.2127,35.4193,25.8858
26/11/1974 00:00,63.5735,42.2304,35.4164,25.9254
27/11/1974 00:00,63.5742,42.2559,35.4208,25.9467
28/11/1974 00:00,63.5719,42.2833,35.4261,25.9825
29/11/1974 00:00,63.573,42.3566,35.4338,26.0284
30/11/1974 00:00,63.5743,42.3945,35.4445,26.0429
01/12/1974 00:00,63.5761,42.4253,35.4571,26.0553
02/12/1974 00:00,63.5787,42.4602,35.4624,26.0665
03/12/1974 00:00,63.5902,42.5012,35.4663,26.0836
04/12/1974 00:00,63.6041,42.5361,35.4675,26.0944
05/12/1974 00:00,63.6208,42.5576,35.4722,26.1047
06/12/1974 00:00,63.6387,42.5709,35.4765,26.1156
07/12/1974 00:00,63.6574,42.618,35.4772,26.1256
08/12/1974 00:00,63.6745,42.6375,35.4819,26.1358
09/12/1974 00:00,63.7426,42.6561,35.4875,26.1454
10/12/1974 00:00,63.7678,42.6737,35.4962,26.1549
11/12/1974 00:00,63.7881,42.6904,35.5013,26.1649
12/12/1974 00:00,63.8088,42.7053,35.5121,26.1746
13/12/1974 00:00,63.8353,42.7219,35.5207,26.1839
14/12/1974 00:00,63.8593,42.7318,35.5232,26.1932
15/12/1974 00:00,63.878,42.7587,35.5237,26.2027
16/12/1974 00:00,63.8903,42.778,35.5235,26.2181
17/12/1974 00:00,63.8977,42.7954,35.5269,26.2271
18/12/1974 00:00,63.9033,42.8114,35.5375,26.2362
19/12/1974 00:00,63.9028,42.8242,35.5599,26.2451
20/12/1974 00:00,63.9506,42.8352,35.5828,26.2537
21/12/1974 00:00,63.9631,42.843,35.5931,26.2621
22/12/1974 00:00,63.9733,42.8831,35.5998,26.2706
23/12/1974 00:00,63.9834,42.9002,35.6011,26.2791
24/12/1974 00:00,63.9925,42.9191,35.5989,26.2884
25/12/1974 00:00,64.0023,42.9409,35.5965,26.2979
26/12/1974 00:00,64.0118,42.9645,35.5949,26.3261
27/12/1974 00:00,64.0291,42.9876,35.5991,26.3365
