LATITUDE,LONGITUDE,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
20.3812100000,97.7774000000,A,"73",6.1NRT,311.3900000000,14.8000000000,D
20.3932600000,97.7958100000,A,"72",6.1NRT,306.4600000000,22.3500000000,D
20.3917600000,97.7857500000,A,"92",6.1NRT,310.9600000000,40.7200000000,D
20.6821300000,99.7274800000,A,"51",6.1NRT,299.0300000000,5.3200000000,D
20.6266300000,99.0744100000,A,"54",6.1NRT,302.0300000000,5.7700000000,D
20.4095900000,97.5444100000,A,"58",6.1NRT,305.4800000000,13.4800000000,D
20.8852300000,100.6024200000,A,"46",6.1NRT,299.8700000000,6.7900000000,D
20.8838600000,100.5922900000,A,"0",6.1NRT,300.0900000000,8.8300000000,D
20.5543600000,98.1340700000,A,"60",6.1NRT,302.4700000000,8.0500000000,D
20.5529400000,98.1245600000,A,"43",6.1NRT,301.8800000000,6.3100000000,D
20.7410700000,99.2913400000,A,"46",6.1NRT,299.4900000000,5.6200000000,D
20.5109000000,97.7229800000,A,"21",6.1NRT,301.2600000000,7.0700000000,D
20.5094200000,97.7132400000,A,"77",6.1NRT,302.8800000000,16.9900000000,D
20.5423400000,97.8078500000,A,"68",6.1NRT,306.7900000000,21.5100000000,D
21.1684700000,102.1297100000,A,"85",6.1NRT,300.0400000000,34.9000000000,D
20.9891700000,100.7570200000,A,"39",6.1NRT,303.5900000000,7.5900000000,D
20.9877800000,100.7466600000,A,"60",6.1NRT,303.6200000000,10.4400000000,D
20.5707600000,97.6972200000,A,"77",6.1NRT,303.2700000000,18.7200000000,D
21.1886400000,102.1336400000,A,"39",6.1NRT,299.3000000000,9.5900000000,D
20.5991200000,97.8225600000,A,"54",6.1NRT,305.0500000000,16.8200000000,D
20.5902800000,97.7643100000,A,"67",6.1NRT,299.5200000000,12.9700000000,D
20.5887600000,97.7543100000,A,"63",6.1NRT,299.9700000000,12.5000000000,D
20.5798700000,97.6959000000,A,"59",6.1NRT,301.9700000000,8.7200000000,D
21.4068100000,103.9059100000,A,"56",6.1NRT,297.7500000000,11.6900000000,D
20.5904800000,97.7044500000,A,"82",6.1NRT,302.4000000000,24.5200000000,D
20.6010200000,97.7125900000,A,"65",6.1NRT,302.2700000000,16.5300000000,D
20.5995200000,97.7027100000,A,"95",6.1NRT,303.7900000000,57.0200000000,D
20.6070500000,97.6910400000,A,"63",6.1NRT,301.3900000000,10.9000000000,D
21.3469700000,103.0980300000,A,"48",6.1NRT,296.2900000000,6.5300000000,D
21.3979100000,103.1599800000,A,"20",6.1NRT,296.8500000000,8.2000000000,D
21.3914400000,103.1545000000,A,"67",6.1NRT,297.7100000000,15.8100000000,D
21.1351000000,100.9755800000,A,"77",6.1NRT,301.7400000000,16.9200000000,D
21.5763100000,103.8779400000,A,"36",6.1NRT,296.0500000000,9.3900000000,D
21.5757500000,103.8882900000,A,"53",6.1NRT,295.8500000000,11.8400000000,D
21.4059100000,102.1623600000,A,"68",6.1NRT,296.0100000000,23.0600000000,D
21.1856900000,100.3141300000,A,"67",6.1NRT,298.9900000000,9.4100000000,D
21.2259500000,100.5432400000,A,"51",6.1NRT,299.0800000000,6.8200000000,D
21.6479300000,103.8155100000,A,"57",6.1NRT,296.5800000000,19.6200000000,D
21.3130300000,101.0526900000,A,"63",6.1NRT,299.4200000000,8.5400000000,D
21.0992400000,99.4884600000,A,"67",6.1NRT,300.2700000000,8.7500000000,D
21.6491800000,103.8240700000,A,"58",6.1NRT,296.4500000000,19.9000000000,D
21.3179200000,101.0445000000,A,"39",6.1NRT,297.7400000000,5.4200000000,D
21.0816100000,99.2895300000,A,"59",6.1NRT,300.6600000000,6.5000000000,D
21.2241600000,100.2590500000,A,"69",6.1NRT,298.9200000000,11.3300000000,D
21.4833200000,102.2078300000,A,"58",6.1NRT,298.7900000000,17.9300000000,D
21.3177400000,100.8952600000,A,"73",6.1NRT,301.8000000000,12.7500000000,D
21.3163700000,100.8848000000,A,"72",6.1NRT,303.0200000000,12.1400000000,D
21.6013500000,102.8353500000,A,"43",6.1NRT,294.4900000000,12.4100000000,D
21.2123400000,99.7002300000,A,"54",6.1NRT,304.2800000000,5.4400000000,D
21.0493300000,98.5552400000,A,"62",6.1NRT,305.9800000000,11.2200000000,D
21.3778600000,100.8038500000,A,"29",6.1NRT,298.2000000000,3.8800000000,D
21.5972400000,102.1465400000,A,"51",6.1NRT,296.4500000000,7.6300000000,D
21.0323100000,97.9427600000,A,"86",6.1NRT,308.6600000000,26.1800000000,D
21.0308700000,97.9331200000,A,"94",6.1NRT,311.9900000000,46.6400000000,D
21.4154800000,100.5865800000,A,"70",6.1NRT,300.8600000000,12.0800000000,D
21.4141300000,100.5765100000,A,"63",6.1NRT,301.0800000000,8.2000000000,D
21.0398700000,97.9315900000,A,"48",6.1NRT,308.0900000000,11.0600000000,D
21.2239600000,99.1336100000,A,"67",6.1NRT,297.8800000000,11.9800000000,D
21.2226400000,99.1242100000,A,"61",6.1NRT,299.3600000000,9.6200000000,D
21.4050400000,100.1686700000,A,"76",6.1NRT,301.2000000000,16.5100000000,D
21.4037100000,100.1588200000,A,"68",6.1NRT,300.0300000000,10.5900000000,D
21.5024900000,100.8315200000,A,"89",6.1NRT,300.5000000000,40.2500000000,D
21.5011300000,100.8211400000,A,"81",6.1NRT,300.0600000000,22.3500000000,D
21.3080900000,99.3966000000,A,"60",6.1NRT,302.8300000000,10.0200000000,D
21.7312100000,102.5720400000,A,"41",6.1NRT,295.7300000000,7.1500000000,D
21.5118800000,100.8304600000,A,"77",6.1NRT,299.0900000000,17.9900000000,D
21.5105500000,100.8202700000,A,"91",6.1NRT,301.3300000000,47.9400000000,D
21.7693700000,102.8008700000,A,"71",6.1NRT,298.2300000000,19.2100000000,D
21.7059200000,102.2788200000,A,"79",6.1NRT,297.2600000000,25.4300000000,D
21.3366600000,99.4700500000,A,"44",6.1NRT,299.0900000000,5.8900000000,D
21.7160200000,102.2769600000,A,"75",6.1NRT,297.4200000000,20.6200000000,D
21.8731900000,102.8216400000,A,"57",6.1NRT,292.8200000000,14.0000000000,D
21.2532600000,98.1893500000,A,"100",6.1NRT,310.7300000000,199.8600000000,D
21.2518500000,98.1797600000,A,"100",6.1NRT,308.7200000000,176.0500000000,D
21.8949000000,102.7362400000,A,"87",6.1NRT,298.8100000000,43.3800000000,D
21.3304100000,98.5289600000,A,"91",6.1NRT,301.8900000000,40.8600000000,D
21.8919400000,102.7430400000,A,"79",6.1NRT,297.6200000000,24.3300000000,D
21.8905000000,102.7306900000,A,"78",6.1NRT,299.6200000000,22.1500000000,D
21.2086300000,97.2130400000,A,"29",6.1NRT,301.9000000000,21.1800000000,D
21.1827600000,96.6395700000,A,"77",6.1NRT,297.2500000000,18.3500000000,D
21.4405900000,97.7714500000,A,"73",6.1NRT,309.0200000000,16.4600000000,D
21.9935000000,101.6461800000,A,"75",6.1NRT,299.0200000000,18.2800000000,D
21.9919900000,101.6342800000,A,"78",6.1NRT,298.7400000000,22.6400000000,D
21.4541900000,97.7389300000,A,"82",6.1NRT,307.8800000000,37.7000000000,D
21.3335800000,96.7028700000,A,"67",6.1NRT,298.2800000000,23.2700000000,D
21.4569400000,97.3369000000,A,"41",6.1NRT,293.0800000000,28.8300000000,D
22.2478700000,102.4800600000,A,"68",6.1NRT,298.6200000000,12.6100000000,D
22.2835900000,102.5140400000,A,"44",6.1NRT,296.6400000000,9.5600000000,D
22.4204800000,103.1869700000,A,"67",6.1NRT,296.2100000000,13.3500000000,D
22.3281800000,102.1343900000,A,"63",6.1NRT,298.6400000000,17.9800000000,D
21.4001800000,94.1781800000,A,"34",6.1NRT,284.7100000000,19.7800000000,D
22.1387700000,98.1930800000,A,"41",6.1NRT,275.7100000000,6.8000000000,D
22.0559400000,96.9680500000,A,"20",6.1NRT,305.1300000000,15.6000000000,D
22.3314400000,96.6568900000,A,"100",6.1NRT,314.7500000000,137.5400000000,D
22.4166100000,96.9737100000,A,"62",6.1NRT,312.2100000000,17.0200000000,D
22.3646500000,96.5800600000,A,"77",6.1NRT,313.7000000000,14.9100000000,D
22.4671300000,97.0581300000,A,"74",6.1NRT,310.6800000000,17.7400000000,D
22.4078400000,96.5509300000,A,"79",6.1NRT,306.9800000000,21.8200000000,D
22.4942300000,96.9429300000,A,"87",6.1NRT,309.3200000000,29.3800000000,D
22.5932800000,97.5296300000,A,"65",6.1NRT,305.8900000000,18.6600000000,D
22.5917900000,97.5197900000,A,"95",6.1NRT,310.5100000000,52.1800000000,D
22.6007900000,97.5181700000,A,"67",6.1NRT,307.5900000000,9.8900000000,D
22.1258300000,94.5672000000,A,"76",6.1NRT,305.0000000000,18.7300000000,D
22.6499600000,97.5998500000,A,"65",6.1NRT,309.0900000000,10.7500000000,D
22.6485000000,97.5900300000,A,"45",6.1NRT,309.3200000000,8.1700000000,D
22.5813500000,97.0212100000,A,"69",6.1NRT,313.1800000000,14.8100000000,D
22.6210300000,97.1627800000,A,"93",6.1NRT,314.1500000000,58.5400000000,D
22.6194900000,97.1528000000,A,"82",6.1NRT,313.1800000000,55.2900000000,D
22.6301000000,97.1611600000,A,"54",6.1NRT,313.0800000000,27.9700000000,D
22.7205500000,97.3281900000,A,"71",6.1NRT,307.0900000000,10.2400000000,D
22.7457000000,97.3790200000,A,"94",6.1NRT,305.3300000000,49.2000000000,D
22.7442100000,97.3692200000,A,"92",6.1NRT,306.0500000000,42.0400000000,D
22.7998700000,97.3696500000,A,"41",6.1NRT,310.4500000000,10.9200000000,D
22.8193900000,97.3763700000,A,"91",6.1NRT,310.9000000000,39.1900000000,D
22.8149700000,97.3469800000,A,"85",6.1NRT,308.2100000000,22.8300000000,D
23.1122200000,97.9770500000,A,"31",6.1NRT,299.8700000000,5.1800000000,D
23.1107800000,97.9672900000,A,"48",6.1NRT,300.9100000000,6.2200000000,D
22.8204600000,95.9004500000,A,"87",6.1NRT,313.9500000000,26.8100000000,D
23.2434500000,97.9978700000,A,"74",6.1NRT,307.4800000000,11.9200000000,D
23.1538600000,97.3930700000,A,"73",6.1NRT,307.5300000000,19.4700000000,D
23.0669400000,96.8216600000,A,"68",6.1NRT,306.5700000000,12.7100000000,D
22.3078600000,92.2017400000,A,"74",6.1NRT,304.5200000000,31.0100000000,D
23.5061000000,99.5998700000,A,"16",6.1NRT,303.3500000000,5.7300000000,D
22.3103400000,92.1941900000,A,"65",6.1NRT,304.1900000000,17.0300000000,D
23.3188800000,98.0673300000,A,"96",6.1NRT,311.0500000000,56.3100000000,D
23.3174800000,98.0576600000,A,"52",6.1NRT,307.9400000000,6.3400000000,D
23.2891100000,97.8641100000,A,"76",6.1NRT,307.5100000000,14.7000000000,D
23.4234200000,98.7328300000,A,"70",6.1NRT,306.7700000000,11.5400000000,D
23.3390400000,98.1431000000,A,"61",6.1NRT,309.2200000000,10.4200000000,D
23.3376400000,98.1334500000,A,"80",6.1NRT,313.5500000000,17.6900000000,D
23.3278000000,98.0658000000,A,"100",6.1NRT,311.5100000000,101.0400000000,D
23.3263900000,98.0561200000,A,"89",6.1NRT,312.5500000000,27.6900000000,D
23.4020900000,98.5180200000,A,"51",6.1NRT,305.2800000000,6.1500000000,D
23.1502500000,96.8208200000,A,"75",6.1NRT,308.1900000000,15.4600000000,D
24.1386300000,104.4123000000,A,"76",6.1NRT,296.0800000000,83.7600000000,D
23.7801600000,101.2812300000,A,"49",6.1NRT,300.2300000000,7.4500000000,D
23.7785200000,101.2681900000,A,"58",6.1NRT,299.4900000000,9.2100000000,D
23.1387900000,96.6857200000,A,"50",6.1NRT,309.1700000000,7.9200000000,D
23.1291800000,96.6237700000,A,"54",6.1NRT,310.4000000000,14.8600000000,D
23.1275800000,96.6134400000,A,"45",6.1NRT,310.5100000000,13.6300000000,D
23.1395600000,96.5684200000,A,"31",6.1NRT,312.2900000000,10.4800000000,D
23.1249800000,96.4744900000,A,"66",6.1NRT,308.9400000000,7.6500000000,D
23.4597800000,98.4729600000,A,"81",6.1NRT,303.0900000000,21.2000000000,D
23.1071200000,96.1444400000,A,"58",6.1NRT,312.8200000000,22.2900000000,D
23.1785400000,96.5343200000,A,"76",6.1NRT,310.4800000000,14.9300000000,D
22.9785700000,95.2353700000,A,"75",6.1NRT,313.6600000000,11.5400000000,D
23.1649800000,96.2659500000,A,"64",6.1NRT,308.9100000000,9.9100000000,D
23.1105500000,95.8620100000,A,"76",6.1NRT,313.1200000000,9.6400000000,D
22.9903500000,95.1216700000,A,"68",6.1NRT,308.1000000000,10.2600000000,D
23.2769400000,96.6902800000,A,"50",6.1NRT,307.2800000000,8.2400000000,D
23.4341800000,97.5370600000,A,"71",6.1NRT,299.4600000000,13.0600000000,D
23.5608200000,98.3401400000,A,"94",6.1NRT,307.3700000000,50.5800000000,D
23.4446100000,97.5453600000,A,"38",6.1NRT,299.1200000000,6.9100000000,D
23.4431600000,97.5356000000,A,"70",6.1NRT,299.1900000000,13.1300000000,D
23.2008000000,95.9064300000,A,"81",6.1NRT,312.7900000000,16.7400000000,D
23.6288500000,98.4969200000,A,"71",6.1NRT,305.0200000000,8.7000000000,D
23.2476100000,95.8694500000,A,"76",6.1NRT,312.6300000000,9.9000000000,D
23.2332000000,95.7807500000,A,"73",6.1NRT,313.9300000000,10.2000000000,D
23.6540900000,98.2888800000,A,"56",6.1NRT,306.2300000000,7.4600000000,D
23.6527000000,98.2792100000,A,"70",6.1NRT,310.1000000000,9.4800000000,D
23.3958100000,96.4387600000,A,"72",6.1NRT,307.8400000000,11.6900000000,D
23.3941800000,96.4282700000,A,"67",6.1NRT,307.6400000000,8.3800000000,D
23.3392100000,96.0773500000,A,"81",6.1NRT,309.4000000000,21.7600000000,D
23.3063200000,95.8697800000,A,"58",6.1NRT,312.3500000000,7.6200000000,D
23.3045500000,95.8586600000,A,"75",6.1NRT,313.1800000000,11.2100000000,D
23.4062500000,96.2784700000,A,"71",6.1NRT,307.7600000000,10.3000000000,D
23.4307700000,96.2518300000,A,"66",6.1NRT,306.5900000000,9.6900000000,D
23.4290900000,96.2412000000,A,"69",6.1NRT,307.9100000000,9.2200000000,D
23.4665600000,96.4188900000,A,"64",6.1NRT,306.7100000000,9.3300000000,D
23.4550500000,96.3453700000,A,"78",6.1NRT,308.0500000000,15.1200000000,D
23.4758100000,96.4172200000,A,"81",6.1NRT,308.7400000000,21.6400000000,D
23.5298400000,96.7052200000,A,"84",6.1NRT,307.5000000000,21.9300000000,D
23.4670100000,96.2997400000,A,"20",6.1NRT,304.8700000000,4.9600000000,D
23.4060300000,95.9125700000,A,"69",6.1NRT,310.2400000000,8.7000000000,D
23.3449800000,95.5310100000,A,"70",6.1NRT,311.6000000000,9.1200000000,D
24.6841300000,105.8331500000,A,"12",6.1NRT,289.0400000000,14.9300000000,D
23.4069400000,95.7122900000,A,"76",6.1NRT,312.5700000000,8.5600000000,D
24.6919900000,105.8534400000,A,"57",6.1NRT,289.6400000000,24.3200000000,D
23.4834600000,96.1262400000,A,"60",6.1NRT,309.4500000000,6.9600000000,D
23.3906400000,95.5521200000,A,"86",6.1NRT,313.2600000000,27.5000000000,D
23.5983300000,96.6764500000,A,"60",6.1NRT,306.7100000000,9.5800000000,D
23.4291100000,95.5446500000,A,"76",6.1NRT,313.8700000000,12.2000000000,D
23.5470200000,96.2244300000,A,"78",6.1NRT,307.1500000000,16.0500000000,D
23.5453600000,96.2137900000,A,"90",6.1NRT,309.0400000000,39.2300000000,D
23.5176100000,95.9761200000,A,"53",6.1NRT,304.9100000000,5.9300000000,D
23.4428300000,95.5065400000,A,"19",6.1NRT,312.0200000000,7.7600000000,D
23.5159200000,95.8107100000,A,"75",6.1NRT,309.2700000000,11.5000000000,D
23.5880300000,96.1994800000,A,"71",6.1NRT,304.9800000000,11.0500000000,D
23.4892900000,95.5262200000,A,"75",6.1NRT,312.0300000000,8.6800000000,D
23.4493900000,95.2833100000,A,"51",6.1NRT,309.5800000000,10.8300000000,D
23.5567600000,95.8824700000,A,"69",6.1NRT,306.9400000000,6.5800000000,D
23.9555100000,98.3968700000,A,"71",6.1NRT,303.8100000000,10.0800000000,D
23.6302600000,96.2242300000,A,"57",6.1NRT,305.5400000000,8.3700000000,D
23.6285900000,96.2135600000,A,"66",6.1NRT,305.9700000000,11.1200000000,D
23.5756500000,95.8788500000,A,"83",6.1NRT,306.8300000000,23.1100000000,D
23.5738900000,95.8678200000,A,"89",6.1NRT,306.8600000000,37.3000000000,D
23.5364500000,95.6340700000,A,"61",6.1NRT,308.8400000000,9.2000000000,D
23.5332800000,95.5529700000,A,"59",6.1NRT,308.0600000000,7.4300000000,D
23.5657200000,95.5528200000,A,"77",6.1NRT,309.6400000000,14.2200000000,D
23.5967100000,95.4997700000,A,"49",6.1NRT,308.6900000000,8.1600000000,D
23.3177400000,93.7129400000,A,"65",6.1NRT,297.6300000000,20.5400000000,D
23.3151100000,93.6977800000,A,"84",6.1NRT,299.9100000000,48.4400000000,D
23.6616700000,95.7198800000,A,"80",6.1NRT,311.0700000000,16.7600000000,D
23.3287800000,93.7124600000,A,"34",6.1NRT,295.6600000000,12.9700000000,D
23.3262200000,93.6975800000,A,"85",6.1NRT,298.4700000000,53.3400000000,D
23.3289900000,93.6917300000,A,"47",6.1NRT,296.6800000000,16.7900000000,D
23.7023300000,95.5781100000,A,"62",6.1NRT,309.7400000000,10.9500000000,D
23.8922800000,96.5394400000,A,"0",6.1NRT,304.3500000000,13.0900000000,D
23.8603500000,95.9305600000,A,"54",6.1NRT,305.0000000000,7.0900000000,D
24.1110400000,97.1319200000,A,"61",6.1NRT,305.8900000000,5.5700000000,D
24.1988700000,96.7383200000,A,"66",6.1NRT,309.3600000000,7.4500000000,D
24.0675800000,95.8894700000,A,"56",6.1NRT,304.9700000000,8.8200000000,D
23.7980300000,93.6841100000,A,"21",6.1NRT,298.2900000000,8.4200000000,D
24.3165900000,96.3020500000,A,"55",6.1NRT,301.0400000000,8.3000000000,D
24.3468100000,96.3858700000,A,"91",6.1NRT,312.5000000000,36.6800000000,D
24.3451900000,96.3755100000,A,"96",6.1NRT,309.6800000000,56.0300000000,D
24.3559900000,96.3841600000,A,"75",6.1NRT,311.7000000000,10.6200000000,D
24.3543700000,96.3737800000,A,"77",6.1NRT,310.7700000000,11.6600000000,D
24.3840000000,96.4427600000,A,"74",6.1NRT,306.5900000000,9.7000000000,D
24.5364600000,97.3861200000,A,"54",6.1NRT,303.2000000000,8.6800000000,D
24.5159000000,97.2479500000,A,"68",6.1NRT,302.1400000000,8.6400000000,D
24.5144200000,97.2380600000,A,"61",6.1NRT,302.1400000000,6.2500000000,D
24.2818100000,94.3566200000,A,"77",6.1NRT,306.3800000000,18.0800000000,D
24.2796600000,94.3437000000,A,"75",6.1NRT,307.9400000000,14.9800000000,D
24.1658400000,93.6711300000,A,"64",6.1NRT,300.0300000000,14.1200000000,D
24.7623000000,97.3576100000,A,"58",6.1NRT,303.1500000000,7.8600000000,D
24.6028700000,96.2555300000,A,"83",6.1NRT,305.1900000000,24.1500000000,D
24.2885900000,94.3498500000,A,"83",6.1NRT,306.3900000000,28.9300000000,D
24.8845600000,97.3086900000,A,"24",6.1NRT,306.8100000000,10.9600000000,D
24.9220000000,97.2511600000,A,"65",6.1NRT,305.0000000000,8.3800000000,D
24.4842500000,94.4619200000,A,"56",6.1NRT,308.1800000000,17.8300000000,D
24.9971800000,97.1402700000,A,"55",6.1NRT,307.4800000000,12.1400000000,D
25.0574600000,97.4170500000,A,"81",6.1NRT,307.9700000000,24.8800000000,D
25.0325700000,97.2493700000,A,"39",6.1NRT,312.6500000000,12.1400000000,D
25.0372000000,97.1570400000,A,"85",6.1NRT,302.2100000000,22.7700000000,D
24.5493700000,94.0638700000,A,"44",6.1NRT,304.4600000000,9.5100000000,D
25.0551200000,97.1537100000,A,"73",6.1NRT,303.8700000000,13.7900000000,D
25.1180000000,97.5171600000,A,"79",6.1NRT,308.3300000000,12.4600000000,D
25.1603400000,97.4937500000,A,"72",6.1NRT,304.6400000000,8.0900000000,D
25.1588900000,97.4839200000,A,"75",6.1NRT,306.2900000000,24.6300000000,D
24.4790700000,92.8812500000,A,"74",6.1NRT,301.3700000000,25.9800000000,D
24.4762100000,92.8651000000,A,"74",6.1NRT,301.3700000000,26.1100000000,D
25.0060300000,95.9412500000,A,"67",6.1NRT,300.9600000000,11.4000000000,D
24.4782800000,92.8743000000,A,"82",6.1NRT,301.9800000000,42.0100000000,D
24.7420900000,94.1081100000,A,"83",6.1NRT,303.1100000000,33.7100000000,D
24.7061800000,93.7123600000,A,"40",6.1NRT,297.0200000000,10.7900000000,D
25.2688600000,96.9225700000,A,"57",6.1NRT,313.7300000000,9.9000000000,D
25.3434600000,97.1747600000,A,"66",6.1NRT,307.1300000000,6.7600000000,D
25.3419900000,97.1648500000,A,"78",6.1NRT,308.2800000000,11.0600000000,D
25.2779700000,96.4356500000,A,"58",6.1NRT,312.0900000000,14.1100000000,D
25.2187000000,95.9967700000,A,"77",6.1NRT,304.2500000000,15.6800000000,D
25.2170300000,95.9861800000,A,"81",6.1NRT,303.1800000000,20.7000000000,D
26.4122400000,105.1146500000,A,"64",6.1NRT,290.9000000000,31.9600000000,D
26.4102700000,105.0939300000,A,"31",6.1NRT,294.2300000000,20.2600000000,D
25.4651900000,97.3085500000,A,"81",6.1NRT,304.6600000000,13.1300000000,D
25.4637300000,97.2986700000,A,"78",6.1NRT,305.8900000000,9.5900000000,D
26.4069900000,105.1112500000,A,"60",6.1NRT,289.9100000000,29.4600000000,D
25.4524400000,96.7938000000,A,"92",6.1NRT,308.2100000000,42.5100000000,D
25.4509200000,96.7837500000,A,"72",6.1NRT,310.7600000000,11.0800000000,D
25.6191100000,97.2886100000,A,"46",6.1NRT,301.6900000000,4.6200000000,D
25.4606200000,96.2411100000,A,"92",6.1NRT,300.4800000000,47.8400000000,D
25.4590100000,96.2307700000,A,"73",6.1NRT,299.6300000000,12.7700000000,D
25.4697700000,96.2395200000,A,"96",6.1NRT,303.1400000000,65.4400000000,D
25.4681500000,96.2290800000,A,"82",6.1NRT,300.2500000000,22.4000000000,D
25.6044300000,96.7013400000,A,"64",6.1NRT,306.5800000000,11.6000000000,D
25.6029000000,96.6912500000,A,"61",6.1NRT,311.3000000000,11.7800000000,D
25.6207500000,96.6255400000,A,"70",6.1NRT,309.3200000000,11.6400000000,D
25.3226600000,94.6877900000,A,"100",6.1NRT,306.8700000000,116.6000000000,D
25.3207700000,94.6764100000,A,"67",6.1NRT,301.2700000000,15.2500000000,D
25.6660100000,96.6794100000,A,"63",6.1NRT,310.9600000000,7.7200000000,D
25.3923900000,94.7298800000,A,"75",6.1NRT,302.3700000000,12.9800000000,D
26.5705800000,101.6644800000,A,"78",6.1NRT,311.3900000000,18.0000000000,D
25.3065300000,92.7808200000,A,"58",6.1NRT,297.3800000000,14.6900000000,D
25.3037900000,92.7653100000,A,"51",6.1NRT,299.3300000000,13.3400000000,D
25.9552000000,96.6422700000,A,"84",6.1NRT,303.5400000000,22.0700000000,D
25.9536700000,96.6321900000,A,"90",6.1NRT,302.7400000000,34.0800000000,D
25.3059900000,92.7757200000,A,"74",6.1NRT,298.1300000000,24.4600000000,D
26.6213200000,101.5943100000,A,"43",6.1NRT,309.6300000000,14.6700000000,D
25.9703400000,96.6809500000,A,"95",6.1NRT,302.7300000000,58.5300000000,D
25.9688100000,96.6709100000,A,"92",6.1NRT,303.8800000000,42.1700000000,D
25.4016400000,92.5992700000,A,"63",6.1NRT,298.5100000000,10.8600000000,D
25.6225600000,92.6677900000,A,"43",6.1NRT,298.8100000000,9.3700000000,D
25.5879800000,92.4117500000,A,"46",6.1NRT,296.3600000000,10.9600000000,D
25.5604200000,92.1945600000,A,"32",6.1NRT,296.5400000000,8.1000000000,D
26.0017000000,94.1365700000,A,"75",6.1NRT,299.0500000000,18.7200000000,D
